ID,vehID,Delay,RedArrival,SplitFailure,SignalID,ApproachDirection,TravelDirection,ETT,TravelTime,ExitStatus,Day,Stops,Uturn
2105,d96d88cdae1721b44ddc7fc0429e41a2dea34c5c,4.89600,No,No,1037,Westbound,Straight,9.587,14.483,NULL,2,0,No
2106,d97aaf3af9ff4dd59401c5ff58a385a57e385041,8.13300,No,No,1037,Westbound,Straight,9.587,17.720,NULL,2,0,No
2107,d9d98d2d416d6c39edfa00fc5c1ce6c663330d83,4.13500,Yes,No,1037,Westbound,Right,9.587,13.722,NULL,2,0,No
2108,da0046833c1c99695b5cf9504b431991742d384f,58.23900,Yes,No,1037,Northbound,Straight,7.456,65.695,NULL,2,1,No
2109,da58f022393e73dcc1a9a1e1e39c6087d9b2c2f3,135.78900,NULL,NULL,1037,Northbound,Straight,7.456,143.245,NULL,2,1,No
2110,daebfa1fa3e36d502f61bb00a40f3bc5b130d597,157.06900,No,No,1037,Westbound,Left,9.587,166.656,NULL,2,1,No
2111,db1d004ce3a0c21e6bd47205a339ad791ffd405f,123.30600,Yes,No,1037,Northbound,Straight,7.456,130.762,NULL,2,1,No
2112,db29b2f25fa208ef6a5b1f16a3b8068e25e51043,87.31300,Yes,No,1037,Eastbound,Straight,9.587,96.900,NULL,2,1,No
2113,db6edb17d9cfdfd64debe5b64b59dbc0b6844f3a,133.65000,Yes,No,1037,Northbound,Straight,7.456,141.106,NULL,2,1,No
2114,db76ae6990ca2bcb33911694d79da0a051e90140,87.40200,Yes,No,1037,Eastbound,Straight,9.587,96.989,NULL,2,1,No
2115,db919c4d42f20f50c6fec5aec158052272ace17e,1.26800,No,No,1037,Westbound,Straight,9.587,10.855,NULL,2,0,No
2116,dbae847b5246241930ffb9b1a0ccac3a85b69953,79.38600,Yes,No,1037,Northbound,Straight,7.456,86.842,NULL,2,1,No
2117,dbb2427483f91566e4d51fc4d7ee9ba28a3202ba,94.28900,Yes,No,1037,Eastbound,Straight,9.587,103.876,NULL,2,1,No
2118,dbc55a7e4fa967265455d5731a51e5aad99866d4,19.90700,No,No,1037,Westbound,Straight,9.587,29.494,NULL,2,1,No
2119,dbe67687c7302d8afacbe69df1e64e7c526210e4,24.72900,Yes,No,1037,Westbound,Straight,9.587,34.316,NULL,2,1,No
2120,dc18591067109fec5accee7e48f2610fcab0c910,46.07300,Yes,No,1037,Eastbound,Straight,9.587,55.660,NULL,2,1,No
2121,dc6b88b6e04327d3289e6eaec276bd9aa5d50079,8.87100,Yes,No,1037,Northbound,Straight,7.456,16.327,NULL,2,0,No
2122,dc9a8658057bc7129332fa204077c1cb0663d1ab,5.30800,Yes,No,1037,Westbound,Straight,9.587,14.895,NULL,2,0,No
2123,dcc6c1c55d16fbbf1a504c275dcecf193713b168,36.76700,Yes,No,1037,Northbound,Left,7.456,44.223,NULL,2,1,No
2124,dd020c68d15f7054a21543a08db3d2c5b0534598,119.79700,Yes,No,1037,Northbound,Straight,7.456,127.253,NULL,2,1,No
2125,dd0f51a0ed000ebf8b3be66bc56185336f09dc87,140.56700,Yes,No,1037,Northbound,Straight,7.456,148.023,NULL,2,1,No
2126,dd331cce97da60b86fcc2db06255ea21108d8c11,12.59000,Yes,No,1037,Westbound,Straight,9.587,22.177,NULL,2,1,No
2127,dd58a92703702c8b32b8da56e45f79b0f96dcc72,139.28000,Yes,No,1037,Northbound,Left,7.456,146.736,NULL,2,1,No
2128,dda8e37563cdb0cbbaa1a2e5e6aee7d0f68d5ac6,29.66800,No,No,1037,Northbound,Straight,7.456,37.124,NULL,2,1,No
2129,ddc15a3acafc2b058cbc79c98cab945ceb2c5ee1,26.63500,Yes,No,1037,Westbound,Straight,9.587,36.222,NULL,2,2,No
2130,de357f7760fd5dda8fa71ed429a6361953f0d3b1,196.16700,Yes,Yes,1037,Eastbound,Left,9.587,205.754,NULL,2,2,No
2131,dedc618e9bd2e41a6796bde405260237ce96416e,183.37200,Yes,No,1037,Northbound,Left,7.456,190.828,NULL,2,1,No
2132,dede8eb2fad15bd0292b6d068910cbf581a81d90,17.51500,Yes,No,1037,Eastbound,Left,9.587,27.102,NULL,2,0,No
2133,df6ad30886f3b42c9bdd1b2c6e20eb12d40e4b99,44.18400,Yes,No,1037,Northbound,Straight,7.456,51.640,NULL,2,2,No
2134,df9399ccd8ca641bbe1a09e93fc9e0751de96500,0.00000,No,No,1037,Westbound,Straight,9.587,8.185,NULL,2,0,No
2135,dfb97c27d0a4be19915540187d51988e264ed760,22.40700,Yes,No,1037,Westbound,Straight,9.587,31.994,NULL,2,1,No
2136,dfdb1e2b5d1e62a7fe492e4b982f28d957d2d815,0.00000,No,No,1037,Eastbound,Straight,9.587,7.957,NULL,2,0,No
2137,dfe0097a3a408040c16fce81fc4eb9c0fc4a3b8f,0.66500,No,No,1037,Westbound,Straight,9.587,10.252,NULL,2,0,No
2138,e0b36bcd0ebeabad8998e9fb420446f8d1e8e7f9,13.40300,Yes,No,1037,Westbound,Straight,9.587,22.990,NULL,2,0,No
2139,e0e3d09db28a96a23fe9b87e8c02d36badc73902,12.82300,No,No,1037,Westbound,Right,9.587,22.410,NULL,2,0,No
2140,e0fbd786a7acb92b788a41e7540372135a92aaa0,61.11000,Yes,No,1037,Northbound,Left,7.456,68.566,NULL,2,1,No
2141,e0fd4bbc9a7b945fae6da58c9c3d2346c333704a,8.09100,No,No,1037,Eastbound,Straight,9.587,17.678,NULL,2,0,No
2142,e13fed7a6f9d2d8996785c86e15d052e083ec367,24.80400,Yes,No,1037,Northbound,Left,7.456,32.260,NULL,2,1,No
2143,e19bb7248e113bad6cdeb7185029eb846ec38ec0,69.51400,Yes,No,1037,Northbound,Left,7.456,76.970,NULL,2,1,No
2144,e206decca47487be9b602439044ba515bf914df5,115.83800,Yes,No,1037,Westbound,Straight,9.587,125.425,NULL,2,1,No
2145,e23e5361585f49f6c488976b80f8b3c006281383,111.20000,No,No,1037,Westbound,Straight,9.587,120.787,NULL,2,1,No
2146,e23fc331958171683a9692a2acb46efff0d249a3,3.70000,No,No,1037,Eastbound,Straight,9.587,13.287,NULL,2,0,No
2147,e28b49b35467c537cf922573db8476c3da9c3141,0.00000,No,No,1037,Westbound,Straight,9.587,7.178,NULL,2,0,No
2148,e29c25c2b232abf103e429c9119416c7356e89d9,143.48700,Yes,No,1037,Northbound,Straight,7.456,150.943,NULL,2,1,No
2149,e2be24e587544b90d6659f618b8b7f3b228f03e3,128.25600,Yes,No,1037,Northbound,Left,7.456,135.712,NULL,2,2,No
2150,e2d4aafc727ee8466cc5eefd59dcdaca1a41d8b6,2.62800,No,No,1037,Westbound,Straight,9.587,12.215,NULL,2,0,No
2151,e354102caab0294358ab185bb252d0dc1c6e1839,240.76900,Yes,Yes,1037,Westbound,Left,9.587,250.356,NULL,2,2,No
2152,e373c5d1a2cd0951788017c1494ce128259a1bd6,21.17500,Yes,No,1037,Northbound,Left,7.456,28.631,NULL,2,1,No
2153,e38f30323d74d6f6917c17e53accbf4fded59e42,12.23000,No,No,1037,Eastbound,Straight,9.587,21.817,NULL,2,1,No
2154,e3958db497960b9cc24b2e197a3005f71856d147,127.95900,Yes,No,1037,Northbound,Straight,7.456,135.415,NULL,2,1,No
2155,e39afe480f1fdab3b2291a3ec6308c2c14314a70,148.28000,Yes,No,1037,Westbound,Straight,9.587,157.867,NULL,2,1,No
2156,e3a4d2f3ad85b9a3be6a99ae69e2b0db8c7481f6,1.15600,Yes,No,1037,Westbound,Right,9.587,10.743,NULL,2,0,No
2157,e3edead94d345f5f49bcac08a6a21e0543616316,41.04500,Yes,No,1037,Westbound,Right,9.587,50.632,NULL,2,1,No
2158,e41785806eddd6d63b956ed3a13c7b7102a38707,119.88000,No,No,1037,Westbound,Straight,9.587,129.467,NULL,2,1,No
2159,e4b8b2069bcedbb34e953b54bce6fbb64a80d3e8,5.05700,No,No,1037,Eastbound,Straight,9.587,14.644,NULL,2,0,No
2160,e50b64e4d0b2293621b3ce027824110717bc4d2e,50.41900,Yes,No,1037,Northbound,Right,7.456,57.875,NULL,2,1,No
2161,e518ecb0adf813eb8c1f98eea8b079c334f50c76,0.00000,No,No,1037,Westbound,Straight,9.587,7.574,NULL,2,0,No
2162,e53054eda1b59130e8ec62fee38bae90a76d31c6,53.87800,Yes,No,1037,Westbound,Straight,9.587,63.465,NULL,2,1,No
2163,e564a4858d869fc548b53b2462cb02c9e23c1d46,101.91100,Yes,No,1037,Northbound,Straight,7.456,109.367,NULL,2,1,No
2164,e5adb463f9df9ffebd41c69436cdad4204f8e0f9,24.21400,Yes,No,1037,Northbound,Straight,7.456,31.670,NULL,2,1,No
2165,e61baa193e7e91ccc654a8eee7ecbb1c6f13df3d,0.00000,No,No,1037,Westbound,Straight,9.587,5.815,NULL,2,0,No
2166,e61f7a7ef70fd67332c5a1dec579d13540645815,72.19700,No,No,1037,Eastbound,Straight,9.587,81.784,NULL,2,1,No
2167,e65c8d954288218a419170a5bd776b9c7120ec15,92.78300,Yes,No,1037,Northbound,Straight,7.456,100.239,NULL,2,1,No
2168,e6bc66f4e8cce14992f54f1aca76ced54341dfc7,8.55600,Yes,No,1037,Westbound,Straight,9.587,18.143,NULL,2,0,No
2169,e6dd0a44b0d435e8e16d1f5b4b41d97409576f76,0.99300,No,No,1037,Westbound,Straight,9.587,10.580,NULL,2,0,No
2170,e77ae76432d26be22c09c8a86552c3d0c38aedda,9.97600,No,No,1037,Westbound,Right,9.587,19.563,NULL,2,0,No
2171,e785af9aa1f49ed6f2c4660785b14e62b7719d80,71.46700,Yes,No,1037,Northbound,Left,7.456,78.923,NULL,2,1,No
2172,e7fe5deb2ec03d68a3e985a190efd395436c6408,42.42200,Yes,No,1037,Eastbound,Straight,9.587,52.009,NULL,2,1,No
2173,e81de48f64f4b89ace41b2b3d5a029961c450827,81.18600,Yes,No,1037,Northbound,Left,7.456,88.642,NULL,2,1,No
2174,e81ebeb1afa3939db10a90e182c794faa33849dd,185.28800,Yes,No,1037,Northbound,Straight,7.456,192.744,NULL,2,1,No
2175,e88f35f118177c244e2dd1be7dde158a1f7c4aac,138.21500,Yes,No,1037,Northbound,Left,7.456,145.671,NULL,2,1,No
2176,e8b25f40a6bd6372ea08b1f9e5322fac5b5e7c96,1.06900,No,No,1037,Westbound,Straight,9.587,10.656,NULL,2,0,No
2177,e8ba4bffbe12f16567642be40e13b7dd65c3c688,82.23400,Yes,No,1037,Northbound,Left,7.456,89.690,NULL,2,1,No
2178,e8cc7b33ce436d3e588151ce662d439a5de03a5d,140.41200,Yes,No,1037,Northbound,Right,7.456,147.868,NULL,2,1,No
2179,e9272be014e8dd7abf2bdfa229fbf411f90eb6de,6.55600,Yes,No,1037,Westbound,Straight,9.587,16.143,NULL,2,0,No
2180,e942fceac9461d1a6b8889bc3ba48c57a189e6f0,108.94200,Yes,No,1037,Westbound,Straight,9.587,118.529,NULL,2,1,No
2181,e95936f551c894601cc1891cb721b700de4046ed,58.77900,Yes,No,1037,Westbound,Right,9.587,68.366,NULL,2,3,No
2182,e9b567f43a80a86eaced561db4761603e39ddd4d,1.73000,NULL,NULL,1037,Northbound,Straight,7.456,9.186,NULL,2,0,No
2183,e9e49852ae49750b40c122dfa25357bc411b6a3c,16.85200,Yes,No,1037,Westbound,Straight,9.587,26.439,NULL,2,1,No
2184,ea4d380d0d1db76798014aa4fc42253cd412bfa2,125.58200,Yes,No,1037,Northbound,Right,7.456,133.038,NULL,2,1,No
2185,eacbc23beffa3befb8176573f8b061b27521fe3a,145.28500,No,No,1037,Northbound,Straight,7.456,152.741,NULL,2,1,No
2186,eaf842f17ef3f631b9fe7eeb8b7cc1fe41c3033e,130.85600,Yes,No,1037,Westbound,Straight,9.587,140.443,NULL,2,1,No
2188,ebea09706cbb86ae73132f286fab01c3754f09ca,89.92500,Yes,No,1037,Westbound,Left,9.587,99.512,NULL,2,2,No
2189,ec457e0448aab40bc871600f598167d8b01bb262,1.35800,No,No,1037,Westbound,Straight,9.587,10.945,NULL,2,0,No
2190,ec7148dfb79da8d3fac86134c3f56b96b82dc24b,111.60800,Yes,No,1037,Westbound,Straight,9.587,121.195,NULL,2,1,No
2191,ecad91a2408de9887c8dc9fe85411423d0ca96dd,1.11400,No,No,1037,Westbound,Straight,9.587,10.701,NULL,2,0,No
2192,ecc4f7617515a30c15b77521f72c4bfb04d45b44,146.43300,Yes,No,1037,Northbound,Left,7.456,153.889,NULL,2,1,No
2193,eccdb6a058c06807ca8a2ae8463907b0fb4f6e1b,1.92400,No,No,1037,Westbound,Straight,9.587,11.511,NULL,2,0,No
2194,ecf79f306a17275b3541151adb7134631f3af95e,0.14600,No,No,1037,Westbound,Straight,9.587,9.733,NULL,2,0,No
2195,ed10759618a9e91d9d7d87cd1f78408c15122f65,31.87000,Yes,No,1037,Westbound,Straight,9.587,41.457,NULL,2,1,No
2196,ed3f5faa923c2226db225e0609c99d0d01b0d11a,267.49100,Yes,No,1037,Northbound,Straight,7.456,274.947,NULL,2,2,No
2197,ed58552af6ce2a037126cea57c128f2147158f24,0.56600,No,No,1037,Westbound,Straight,9.587,10.153,NULL,2,0,No
2198,edf0f974d673f91e84800be2fe7c0431301d4e04,21.07000,Yes,No,1037,Westbound,Straight,9.587,30.657,NULL,2,1,No
2199,ee0c559db861ca4d7de352e9bba81d10718239dd,108.38800,Yes,Yes,1037,Westbound,Straight,9.587,117.975,NULL,2,1,No
2200,ee67f89f5a295c54fee5a4ba9358d5b99aa327bb,147.21500,Yes,No,1037,Northbound,Left,7.456,154.671,NULL,2,1,No
2201,ee84211613297a1d97a8e31cb7bf1d71ce8f28f9,2.78400,No,No,1037,Westbound,Straight,9.587,12.371,NULL,2,0,No
2202,eeb01d35e9125e25102eefedfe908171be68f3fe,4.64800,No,No,1037,Northbound,Straight,7.456,12.104,NULL,2,0,No
2203,eeede1fc1c74ae58dd7559169b2f7ffd8d4135a4,4.16000,No,No,1037,Westbound,Straight,9.587,13.747,NULL,2,0,No
2204,ef6f937fa88d085d2f4a4a344848896123815400,62.30800,Yes,No,1037,Westbound,Straight,9.587,71.895,NULL,2,1,No
2205,ef720c0385271ac7511addf023a2f4511c09d42e,5.86000,No,No,1037,Westbound,Right,9.587,15.447,NULL,2,0,No
2206,efb8e66aeb1f499cd93973909142ef0b4e033937,5.61500,No,No,1037,Westbound,Straight,9.587,15.202,NULL,2,0,No
2207,f04ae2bb92126c2b79b2c13ab5a28e52b01cc8f2,1.52600,No,No,1037,Westbound,Right,9.587,11.113,NULL,2,0,No
2208,f06dd672d8691bb3c63447d458a1995bc0216c92,0.00000,No,No,1037,Westbound,Straight,9.587,8.509,NULL,2,0,No
2209,f072569beda0db4c5f88da947467083834a6858b,10.91300,Yes,No,1037,Westbound,Straight,9.587,20.500,NULL,2,0,No
2210,f08e39a1cb8bf516b238965c612c180b669a01a4,8.97000,Yes,No,1037,Eastbound,Straight,9.587,18.557,NULL,2,0,No
2211,f0d8e0d47232a1a3fd8bad74ababa3b3f65b6267,0.00000,No,No,1037,Westbound,Straight,9.587,9.585,NULL,2,0,No
2212,f0ea7feb704534764126448c72ab3e40f3ee4136,5.91900,No,No,1037,Westbound,Straight,9.587,15.506,NULL,2,0,No
2213,f1505e9cc7457519fa97f042a451832d129f1379,4.45700,Yes,No,1037,Eastbound,Straight,9.587,14.044,NULL,2,0,No
2214,f19cffda0e5b2ebf22924972283a6c112709aaf4,89.07900,Yes,No,1037,Northbound,Left,7.456,96.535,NULL,2,1,No
2215,f1b487c32531eb0962193a686a4fc4462c31cb18,101.87400,Yes,No,1037,Westbound,Straight,9.587,111.461,NULL,2,2,No
2216,f232ee3cb4b7bd7ebfa17f575c9feeef486fbd78,26.26600,Yes,No,1037,Westbound,Straight,9.587,35.853,NULL,2,1,No
2217,f2d6114199cd6314ddece7fc3ef60044d5e2f281,30.94400,Yes,No,1037,Northbound,Straight,7.456,38.400,NULL,2,1,No
2218,f2e392d835c8ccbdcdbdac5e2c715b75f23b4150,5.13500,Yes,No,1037,Westbound,Straight,9.587,14.722,NULL,2,0,No
2219,f32ce1b1cc9f868b38cff1949cd4202b7ae5d8fa,1.10900,Yes,No,1037,Westbound,Right,9.587,10.696,NULL,2,0,No
2220,f34f6df53269e136ded4e437208d22ca36b8f7de,0.62000,Yes,No,1037,Westbound,Straight,9.587,10.207,NULL,2,0,No
2221,f3b3324346f4fa18c54b745abd629793784dd7ce,42.30300,Yes,No,1037,Westbound,Straight,9.587,51.890,NULL,2,1,No
2222,f3fb1121cdf99dac49ff4447aaccc7ed8a30f5fe,3.50500,No,No,1037,Westbound,Straight,9.587,13.092,NULL,2,0,No
2223,f40f94283187faf7311bea28c84684f60f013129,82.15000,Yes,No,1037,Northbound,Straight,7.456,89.606,NULL,2,3,No
2224,f42664f981ed2737137656ee58499a513f7c54a1,12.96000,No,No,1037,Eastbound,Straight,9.587,22.547,NULL,2,0,No
2225,f472f896001eb0b51677a021082b9fa6a47f0698,0.02400,No,No,1037,Westbound,Straight,9.587,9.611,NULL,2,0,No
2226,f47f455685f96d24cc7cd646d27402e30c4adbbc,0.00000,No,No,1037,Westbound,Straight,9.587,6.669,NULL,2,0,No
2227,f4828db64851ba44cb5cb06477ae359eac897c38,137.12800,Yes,No,1037,Eastbound,Straight,9.587,146.715,NULL,2,1,No
2228,f49e8e79e5b303a7d6642a3337be4e827d6f657f,14.46700,No,No,1037,Westbound,Straight,9.587,24.054,NULL,2,1,No
2229,f4cc5159fc2b1f307b02beea0a60dd150c104933,53.23600,Yes,No,1037,Westbound,Straight,9.587,62.823,NULL,2,1,No
2230,f52901c1e16f6a7273ac3e2a9123c334b29d57b8,170.43900,Yes,No,1037,Northbound,Straight,7.456,177.895,NULL,2,1,No
2231,f54e1c7e1319a73078e5bba09748fa5d40e59961,139.23100,Yes,Yes,1037,Eastbound,Left,9.587,148.818,NULL,2,1,No
2232,f56425ef50ef744712d022936558f4a22bb1de5a,74.47500,Yes,No,1037,Westbound,Straight,9.587,84.062,NULL,2,1,No
2233,f56cf787045cd699d8e92d379aaad829b2b71981,125.86300,No,No,1037,Northbound,Straight,7.456,133.319,NULL,2,1,No
2234,f575386ec64965512b19e12200ec3ebe8c2b04b7,2.30000,No,No,1037,Eastbound,Straight,9.587,11.887,NULL,2,0,No
2235,f5c6a41f17f1ec026c020e0e55d7d4344e17220b,35.97400,Yes,No,1037,Westbound,Straight,9.587,45.561,NULL,2,1,No
2236,f5d312aa85fdc00b6c55b31751e18243e930b1ed,16.41000,Yes,No,1037,Westbound,Straight,9.587,25.997,NULL,2,0,No
2237,f619e7e04f8275c5dc1d55992232bb099d3ad541,7.62600,No,No,1037,Westbound,Right,9.587,17.213,NULL,2,0,No
2238,f6567dd23060da4c0c686c8a4204b6f18b44e38a,44.56600,Yes,No,1037,Eastbound,Straight,9.587,54.153,NULL,2,1,No
2239,f6af7f57212950b64c9c730cd4409fa9a8f48cfe,18.77800,No,No,1037,Westbound,Straight,9.587,28.365,NULL,2,1,No
2240,f6b89acfa11ca6bcd4d80e219cf34ca4489cdbb9,121.57100,No,No,1037,Northbound,Straight,7.456,129.027,NULL,2,1,No
2241,f6ead2fe783f272c8917ab5f80463d3b5c8afa35,0.00000,Yes,No,1037,Westbound,Straight,9.587,8.621,NULL,2,0,No
2242,f71a895fe8019d6b65f067b51d995c42cd0aab06,4.79300,No,No,1037,Westbound,Straight,9.587,14.380,NULL,2,0,No
2243,f71c20076df2a5c58ff2c7206193c1e53b3ac4ea,50.05400,No,No,1037,Westbound,Straight,9.587,59.641,NULL,2,1,No
2244,f727c2f75130c127335f8055f32a6a0150647fa0,38.43500,Yes,No,1037,Westbound,Straight,9.587,48.022,NULL,2,1,No
2245,f74e188e679eb246b871530ae03625e88231f36f,0.00000,No,No,1037,Eastbound,Straight,9.587,9.197,NULL,2,0,No
2246,f75fea9d5aa46f4d0edd0a7396e6d16d3bff1983,49.92900,Yes,No,1037,Westbound,Left,9.587,59.516,NULL,2,1,No
2247,f764b16c0d5bd0c1c11efc8d9d9aac183af4f14c,85.67900,Yes,No,1037,Eastbound,Straight,9.587,95.266,NULL,2,1,No
2248,f76d80a6cb6ca753c961649dc9ae26c579dec5b4,8.09400,Yes,No,1037,Westbound,Straight,9.587,17.681,NULL,2,0,No
2249,f774683114134a8843cf6ebfd861c00a8d99304d,6.52000,No,No,1037,Eastbound,Straight,9.587,16.107,NULL,2,0,No
2250,f78c49b1133b34cc3585842f2308f13ddd9f4f31,5.62400,No,No,1037,Westbound,Straight,9.587,15.211,NULL,2,0,No
2251,f84dc03c5672f630a8b543731da516d62267848d,31.91000,Yes,No,1037,Westbound,Straight,9.587,41.497,NULL,2,1,No
2252,f86cd0c9bdaa5ee5160198406eca4adb8eb72b4f,6.78500,Yes,No,1037,Westbound,Straight,9.587,16.372,NULL,2,0,No
2254,f8ba5088418570dd65661485587aaa454e626a75,0.40400,No,No,1037,Westbound,Straight,9.587,9.991,NULL,2,0,No
2255,f8cd65bd3885bd8c3c81504fe4b6343b10dbb154,31.28600,Yes,No,1037,Westbound,Straight,9.587,40.873,NULL,2,1,No
2256,f93a6c55d44d667f7402215d1bdccf4f9ca11873,104.85000,No,No,1037,Eastbound,Straight,9.587,114.437,NULL,2,2,No
2257,f96126aee813d0e9b77b7dce7fc90144386083f4,4.90600,Yes,No,1037,Northbound,Right,7.456,12.362,NULL,2,0,No
2258,f981074f219152a3f8ef518b0dd95b21b4092e68,19.84400,Yes,No,1037,Eastbound,Straight,9.587,29.431,NULL,2,1,No
2259,f9b44f090ce160a2a46fcc1960b212f2db53b55b,53.40100,Yes,No,1037,Westbound,Right,9.587,62.988,NULL,2,1,No
2260,f9c20e63bd050750660256a98bdea085fcff3a7d,4.41800,Yes,No,1037,Eastbound,Straight,9.587,14.005,NULL,2,0,No
2261,fa661fd57fe58bbec16b08b7e7deb5e2c3e9c58a,0.73400,No,No,1037,Westbound,Straight,9.587,10.321,NULL,2,0,No
2262,fa6ae469fb95c0544c14bfe655e84e79c2ec170a,13.97900,Yes,No,1037,Westbound,Straight,9.587,23.566,NULL,2,1,No
2263,fa8926f07a80deb1f36ce2f1f4071381411c6a70,127.83000,No,No,1037,Northbound,Straight,7.456,135.286,NULL,2,1,No
2264,fa983e07e9e52b332d2dbe6cfde3f8ba8535f624,5.25300,Yes,No,1037,Westbound,Right,9.587,14.840,NULL,2,0,No
2265,fa9987e870281dfb9a15b62c53c0e5ba3277caa0,174.72500,No,No,1037,Northbound,Straight,7.456,182.181,NULL,2,1,No
2266,fb02cf7223180cc4a443cc84471def39c9d5ad8c,6.78400,Yes,No,1037,Eastbound,Straight,9.587,16.371,NULL,2,0,No
2267,fb1c4f118f7df4ce6d679ac20fbeb4a39540c30d,66.29400,Yes,No,1037,Westbound,Left,9.587,75.881,NULL,2,1,No
2268,fbcbe085dc521df6bc55b3cf6650cf0888354e63,1.51100,No,No,1037,Westbound,Straight,9.587,11.098,NULL,2,0,No
2269,fbe35dc5f685086e4bf3fa88af8a0b4de418c9d0,7.13800,No,No,1037,Westbound,Straight,9.587,16.725,NULL,2,0,No
2270,fbef497becb26d4960cc5757566ec4ac290f1d33,16.68900,Yes,No,1037,Westbound,Straight,9.587,26.276,NULL,2,1,No
2271,fc0ed323522b650e83f3326669bf934d663f9307,29.14200,Yes,No,1037,Westbound,Straight,9.587,38.729,NULL,2,1,No
2272,fc4399a705043801fa87b486ae8fb1629d8cc161,93.56700,Yes,No,1037,Westbound,Left,9.587,103.154,NULL,2,1,No
2273,fce1bb483f3c1348720061c2110a4be32fc63784,57.16400,Yes,No,1037,Northbound,Straight,7.456,64.620,NULL,2,1,No
2274,fcfd713dc6a44a016a9376dff4c1f795d81daccf,13.98400,Yes,No,1037,Westbound,Straight,9.587,23.571,NULL,2,0,No
2275,fcfdac7a76efe7dd234722875629cce2616e21f7,4.74400,No,No,1037,Westbound,Right,9.587,14.331,NULL,2,0,No
2276,fd64714033c688f638369638d93e39c2973e87e7,36.48400,Yes,No,1037,Westbound,Straight,9.587,46.071,NULL,2,1,No
2277,fd7fa8052e2054c65cdbfd60dc52a4f02ef32348,0.00000,No,No,1037,Eastbound,Straight,9.587,8.249,NULL,2,0,No
2278,fdd32e93a695e9774dd7657c68b1b5415af5cb56,98.23900,Yes,No,1037,Northbound,Left,7.456,105.695,NULL,2,1,No
2279,fe0a479bef862915397f8c03a0d983b2edf5ca77,0.00000,No,No,1037,Westbound,Straight,9.587,6.807,NULL,2,0,No
2280,fe7194d539b8c0c9d3522819d48fd5561cacfbca,4.21300,No,No,1037,Westbound,Right,9.587,13.800,NULL,2,0,No
2281,feb196a2e677af9aff16cb4aca2d1bb6590aa19d,2.27400,No,No,1037,Westbound,Straight,9.587,11.861,NULL,2,0,No
2282,feba51ab45af52790a929dc790e021ca66ed1d79,40.80800,Yes,No,1037,Westbound,Straight,9.587,50.395,NULL,2,1,No
2283,fecf823b1388275146502609879e133a4e51f38b,6.32400,No,No,1037,Eastbound,Straight,9.587,15.911,NULL,2,0,No
2284,fed3ada8ab345fd46c44073b4f323b1aba4afadf,3.16700,No,No,1037,Westbound,Straight,9.587,12.754,NULL,2,0,No
2285,fed9be0a487f74bfdc12236617a62ece349657ba,8.20900,No,No,1037,Northbound,Right,7.456,15.665,NULL,2,0,No
2286,ff289742a5b58ed2899498dd85f85379e068a33a,33.40800,Yes,No,1037,Northbound,Straight,7.456,40.864,NULL,2,1,No
2287,ff804c5f13d13c5af3c33cd1f1f04731183e988a,91.92200,Yes,No,1037,Westbound,Straight,9.587,101.509,NULL,2,1,No
2288,ff9fab482df6748fe19c66c773d2a1cea17ec407,47.70000,Yes,No,1037,Westbound,Right,9.587,57.287,NULL,2,1,No
2289,ffe6000182a4c88a86321e7b611e207f491c2892,38.69600,Yes,No,1037,Northbound,Straight,7.456,46.152,NULL,2,1,No
2290,00534e2da8e34f8ddb6be904242243f4513fbf7d,165.04000,Yes,No,1037,Northbound,Left,7.456,172.496,NULL,3,1,No
2291,006317a615d7322b734eb0fc5af951ae31fa9830,101.49500,Yes,No,1037,Westbound,Straight,9.587,111.082,NULL,3,1,No
2292,0088e7ee7603da9635210db85676696186da9ff9,33.87000,Yes,No,1037,Northbound,Right,7.456,41.326,NULL,3,2,No
2293,00ceee33937b23e32d2a09d09b2a7f47c2e43241,9.67200,Yes,No,1037,Westbound,Right,9.587,19.259,NULL,3,0,No
2294,0120aeaefa5bbf2e3618437af66e2da467ecabac,28.51000,Yes,No,1037,Westbound,Straight,9.587,38.097,NULL,3,1,No
