ID,vehID,Delay,RedArrival,SplitFailure,SignalID,ApproachDirection,TravelDirection,ETT,TravelTime,ExitStatus,Day
6968,146cbc9842ff01f5dc089c47b80684c630ba1c39,3.56900,NULL,NULL,3084,Eastbound,Straight,9.587,13.156,NULL,4
6969,1478a769195c01fbe84ec0587c8ab06ab2f6be89,1.81000,NULL,NULL,3084,Westbound,Straight,9.587,11.397,NULL,4
6970,147a7a0f6790c6f2b64cecff9be048c78ed7cc1b,40.79300,NULL,NULL,3084,Westbound,Straight,9.587,50.380,NULL,4
6971,147c79c7ceed6f59caf912973de526f299202b29,2.13600,NULL,NULL,3084,Westbound,Straight,9.587,11.723,NULL,4
6972,1489092535aadd0bfbb58fc5d60005b43caf752b,0.00000,NULL,NULL,3084,Westbound,Straight,9.587,7.255,NULL,4
6973,14dbc065c3cb520e2ec0432088c3b2b6b3caf930,14.66700,NULL,NULL,3084,Westbound,Right,9.587,24.254,NULL,4
6974,14eecc4f5c814076f0181de275a892adcc6ded95,29.31400,NULL,NULL,3084,Westbound,Straight,9.587,38.901,NULL,4
6975,14f506a610576250e0a85ba0060614ee2eb3ed77,40.22200,NULL,NULL,3084,Southbound,Straight,9.587,49.809,NULL,4
6976,150dcb1f586ba39244e87f7c30099f9bc87a5a80,110.16100,NULL,NULL,3084,Eastbound,Straight,9.587,119.748,NULL,4
6977,15366ade8db52e3f742d992e9e15237d1c3f3e8d,7.54600,NULL,NULL,3084,Eastbound,Right,9.587,17.133,NULL,4
6978,156872dac3d98c110758a02e72a9fb66e36e6f33,110.61400,NULL,NULL,3084,Westbound,Left,9.587,120.201,NULL,4
6979,15c36b01c280e5cb2d7b5c9c328f6ee968882548,48.77500,NULL,NULL,3084,Westbound,Left,9.587,58.362,NULL,4
6980,15dff628f8fd33d3ef0a25e29e6c935c9a373304,2.67600,NULL,NULL,3084,Eastbound,Right,9.587,12.263,NULL,4
6981,16038a4d5508259fe9c48c1747bf0c4ce51cba4c,2.72900,NULL,NULL,3084,Westbound,Straight,9.587,12.316,NULL,4
6982,161bd12569cee7da23a5af39089149afae5fef84,107.47900,NULL,NULL,3084,Eastbound,Straight,9.587,117.066,NULL,4
6983,163db47030f1c5ca0240a87612e5d02b6333d0be,71.87400,NULL,NULL,3084,Northbound,Straight,7.456,79.330,NULL,4
6984,164fa25ac400aab2745846b58ee90fa58ff0f20e,39.19400,NULL,NULL,3084,Eastbound,Straight,9.587,48.781,NULL,4
6985,1669f261b7c3f12a8bb3739ca925a156b440138a,68.09200,NULL,NULL,3084,Westbound,Straight,9.587,77.679,NULL,4
6986,16887cea269c0fd7e1e36b97f075f523584e9e88,30.79900,NULL,NULL,3084,Northbound,Left,7.456,38.255,NULL,4
6987,168c9b08d8ad652472285487deaff711f1f03389,0.78200,NULL,NULL,3084,Eastbound,Straight,9.587,10.369,NULL,4
6988,16c4387753da39187bc81f4bc871e52794ad4b3e,1.76400,NULL,NULL,3084,Westbound,Straight,9.587,11.351,NULL,4
6989,16fc3789e36d03d86e1fb21f08d3a89f15171b6e,7.20300,NULL,NULL,3084,Southbound,Right,9.587,16.790,NULL,4
6990,17020b0e3bdbc77095fab513949f29a4951b5b53,4.36600,NULL,NULL,3084,Westbound,Straight,9.587,13.953,NULL,4
6991,1703bad3ad65448363100bf94a27bc0c7d53bd43,38.09400,NULL,NULL,3084,Eastbound,Right,9.587,47.681,NULL,4
6992,1756d40ee867f81b5409a47a092f1e4092bbdf8e,66.93400,NULL,NULL,3084,Westbound,Straight,9.587,76.521,NULL,4
6993,1764b0a0281dab187e48bc63a0823c4d57725098,20.30700,NULL,NULL,3084,Eastbound,Straight,9.587,29.894,NULL,4
6994,1765983930cadff172a8e59bce749d2386637809,110.69700,NULL,NULL,3084,Westbound,Left,9.587,120.284,NULL,4
6995,1788a2bbeaaa4741237c6de237383b754804ccd7,63.83400,NULL,NULL,3084,Northbound,Right,7.456,71.290,NULL,4
6996,17a9cfad44ca7e897b97e9008fdb3ecf53b3f5fb,118.12500,NULL,NULL,3084,Westbound,Straight,9.587,127.712,NULL,4
6997,17b124347766e287a1122be9a960f3562925c0a5,3.69000,NULL,NULL,3084,Southbound,Straight,9.587,13.277,NULL,4
6998,17b772da251b9d361a4b621f0dbdde2d53a6885a,98.43900,NULL,NULL,3084,Eastbound,Left,9.587,108.026,NULL,4
6999,17d7909562a719c1ab32bb5729178a88adcba2dc,118.99300,NULL,NULL,3084,Southbound,Straight,9.587,128.580,NULL,4
7000,17e22d9f8e35c7b35b387c16234bce625bedf216,2.02400,NULL,NULL,3084,Westbound,Straight,9.587,11.611,NULL,4
7001,17e834841b60d3435292a3c1c2a24abaa6569193,170.52200,NULL,NULL,3084,Northbound,Left,7.456,177.978,NULL,4
7002,17efa58da9b5e6599eeda8c413d023d6f8e6b7a1,38.68100,NULL,NULL,3084,Northbound,Right,7.456,46.137,NULL,4
7003,17f620a90ceb67cf256ebf10fdf8c175c6a03738,107.55800,NULL,NULL,3084,Westbound,Straight,9.587,117.145,NULL,4
7004,17f673b961b30f77506473488d63e207e5344273,93.37800,NULL,NULL,3084,Southbound,Right,9.587,102.965,NULL,4
7005,1822db86e357d0a7a75f3f8b529348dd220211d0,67.81300,NULL,NULL,3084,Westbound,Straight,9.587,77.400,NULL,4
7006,1825428a22e119d2d6617c561b95bcb7522b768c,107.63300,NULL,NULL,3084,Westbound,Straight,9.587,117.220,NULL,4
7007,1832908a7bb7d84acce196c7f7c688f835e262b2,19.29500,NULL,NULL,3084,Westbound,Straight,9.587,28.882,NULL,4
7008,18393c65b14e25886b0cd248aaa7a387334c1d8f,63.21700,NULL,NULL,3084,Northbound,Right,7.456,70.673,NULL,4
7009,18569e0d2f2cc7c6f66268bda41785973f0cb434,106.10500,NULL,NULL,3084,Eastbound,Right,9.587,115.692,NULL,4
7010,1859be58cc9e46749ae17c8f69bba8ea173b8955,52.08600,NULL,NULL,3084,Eastbound,Straight,9.587,61.673,NULL,4
7011,1860e99d0e7858c51e3eb7868d052048dddb608a,59.69300,NULL,NULL,3084,Northbound,Straight,7.456,67.149,NULL,4
7012,18616a0dbafe16cb2d5e89b1b7be6c1d12b8c47f,62.38400,NULL,NULL,3084,Northbound,Right,7.456,69.840,NULL,4
7013,1872d37619b2dc3a7d812d72cf12a0b8e4dd0795,80.93700,NULL,NULL,3084,Northbound,Right,7.456,88.393,NULL,4
7014,189f1624729ab63a730d1e18b4db85007cc824e5,1.63300,NULL,NULL,3084,Westbound,Straight,9.587,11.220,NULL,4
7015,189f84567fc59638756b349a9e294d3cf69e3fb4,33.04500,NULL,NULL,3084,Northbound,Right,7.456,40.501,NULL,4
7016,18ab3d8880beba9354183eb2c59dc625fab4e761,129.99000,NULL,NULL,3084,Eastbound,Straight,9.587,139.577,NULL,4
7017,18b4607976741415480522461b7ca16f8dd7f6d1,19.02000,NULL,NULL,3084,Southbound,Straight,9.587,28.607,NULL,4
7018,18e49fb49fd7fa5e07b84ccc6ce6340b4292a73a,91.28600,NULL,NULL,3084,Northbound,Left,7.456,98.742,NULL,4
7019,19b3a71eb0a726277711f401daeeffb224a53c16,0.33000,NULL,NULL,3084,Eastbound,Straight,9.587,9.917,NULL,4
7020,19c8d38b2e7a654561da766d61ad9c5669e2d728,92.68600,NULL,NULL,3084,Southbound,Left,9.587,102.273,NULL,4
7021,19d4569c8299398aab9b267afee827e20859e82b,114.59300,NULL,NULL,3084,Westbound,Straight,9.587,124.180,NULL,4
7022,19dadb70e7b9053546d58bba845b5f2ce248acbf,200.09500,NULL,NULL,3084,Eastbound,Right,9.587,209.682,NULL,4
7023,19dc087efd9eb15d16bce750e4c990a009261e23,33.51100,NULL,NULL,3084,Northbound,Right,7.456,40.967,NULL,4
7024,19dd3009bc71c34ec209000934849b2fbd69e72f,29.79100,NULL,NULL,3084,Westbound,Straight,9.587,39.378,NULL,4
7025,19f5b97db0ec6b7a71aff37d3d21f422bcdf8ae1,11.29100,NULL,NULL,3084,Southbound,Straight,9.587,20.878,NULL,4
7026,1a0589075c1f83932dc7b5a4f6a42e070d3c84c0,2.21000,NULL,NULL,3084,Westbound,Straight,9.587,11.797,NULL,4
7027,1a1048b8d36a2383adb85aa60aab61260dcdaf6b,61.22400,NULL,NULL,3084,Westbound,Straight,9.587,70.811,NULL,4
7028,1a26b95d04326326beea518a36c471827b18737c,122.49300,NULL,NULL,3084,Westbound,Left,9.587,132.080,NULL,4
7029,1a4f4ed17204d6bf0932041e30afdb409de30578,26.91200,NULL,NULL,3084,Eastbound,Straight,9.587,36.499,NULL,4
7030,1a6a5242f7d2edcc7d4c2e3e5b8acc82b7b1c67c,3.84600,NULL,NULL,3084,Eastbound,Straight,9.587,13.433,NULL,4
7031,1a6f67bf947b98b48c71cc09a7b9f97a402c47d7,96.16700,NULL,NULL,3084,Northbound,Left,7.456,103.623,NULL,4
7032,1a7660f887ee213410247d119cc1689b8bb9a517,102.77900,NULL,NULL,3084,Northbound,Straight,7.456,110.235,NULL,4
7033,1a7d655163ac05f5be4b1848efae39b7ef69488b,157.35000,NULL,NULL,3084,Westbound,Left,9.587,166.937,NULL,4
7034,1a8a8bcacdee284e5fac4f85fa449095860e7918,87.80200,NULL,NULL,3084,Westbound,Right,9.587,97.389,NULL,4
7035,1a8caa398308534cc63f9323413a790677c646f2,121.33300,NULL,NULL,3084,Westbound,Left,9.587,130.920,NULL,4
7036,1a9e1a560f8e4e308c2a2b07c466470aa5cc6dc7,58.54400,NULL,NULL,3084,Westbound,Left,9.587,68.131,NULL,4
7037,1aa3df191e94941f2eb5a264263a3a6c1bf1ee01,17.55900,NULL,NULL,3084,Northbound,Right,7.456,25.015,NULL,4
7038,1aa9c6ae129e31ab312a67fd7992fc285d8a002c,8.84600,NULL,NULL,3084,Northbound,Right,7.456,16.302,NULL,4
7039,1ae128c65075c7b946a6b1056892083b70f87b90,41.93300,NULL,NULL,3084,Eastbound,Straight,9.587,51.520,NULL,4
7040,1ae7161f98d870bfc8f84c19606f2aca03ff7620,62.45200,NULL,NULL,3084,Westbound,Left,9.587,72.039,NULL,4
7041,1b0892b0239976532b947c5fffa0900a30205fa7,87.69400,NULL,NULL,3084,Westbound,Straight,9.587,97.281,NULL,4
7042,1b39f6f9f34c0574fab8b98162f56d48dbc014ec,20.04900,NULL,NULL,3084,Southbound,Right,9.587,29.636,NULL,4
7043,1b4028665b9357425fcc1b7f873bb2608c0d85dc,0.00000,NULL,NULL,3084,Westbound,Straight,9.587,8.884,NULL,4
7044,1b655b2963eafdf571c395305bf0a14e3fe7d842,4.32700,NULL,NULL,3084,Westbound,Straight,9.587,13.914,NULL,4
7045,1b6f18746f924f81ea9f1d9376b2715918f53b92,31.41600,NULL,NULL,3084,Eastbound,Straight,9.587,41.003,NULL,4
7046,1bea748d2fdd62f51ad9235b5224eabaa1f74dc8,1.00000,NULL,NULL,3084,Westbound,Straight,9.587,10.587,NULL,4
7047,1c0266557d7f1294478a61930712349416cdb607,2.28500,NULL,NULL,3084,Westbound,Right,9.587,11.872,NULL,4
7048,1c40c9cc5142462ba2078082a7ddfbc55e4529a0,72.37800,NULL,NULL,3084,Northbound,Straight,7.456,79.834,NULL,4
7049,1c820cf81b0d5a55414df4e7c150e77461648a4d,5.65000,NULL,NULL,3084,Eastbound,Straight,9.587,15.237,NULL,4
7050,1c82e9e92cd4534dd9b504bae0533e1d641972d8,0.87800,NULL,NULL,3084,Westbound,Straight,9.587,10.465,NULL,4
7051,1c8bfb98f30378d38767869858d703c5dea3536c,0.00000,NULL,NULL,3084,Eastbound,Straight,9.587,6.848,NULL,4
7052,1ccbe388318c1c86deaaf8f17ea3ace28d43431d,85.83400,NULL,NULL,3084,Westbound,Straight,9.587,95.421,NULL,4
7053,1cecf1c17d36a0efbe57759515fe25d9bcd7bf68,96.78500,NULL,NULL,3084,Northbound,Left,7.456,104.241,NULL,4
7054,1d198c5327cad5429d574898ce287b1f2172e2e8,20.34700,NULL,NULL,3084,Northbound,Left,7.456,27.803,NULL,4
7055,1d279f779f5b3f0fcee629f9a44ba1c77bbd8d65,5.60700,NULL,NULL,3084,Westbound,Straight,9.587,15.194,NULL,4
7056,1d27b9645b2ec566d89fb25f1692630f6c1855cb,92.32200,NULL,NULL,3084,Northbound,Straight,7.456,99.778,NULL,4
7058,1d896585e0bff62dfef2cfec57b0200cbe2de32d,17.10500,NULL,NULL,3084,Northbound,Straight,7.456,24.561,NULL,4
7059,1da48cda154987df85ba4769f6325d69afb336ea,79.61600,NULL,NULL,3084,Eastbound,Right,9.587,89.203,NULL,4
7060,1da769f0a265f8567a497635b761194d8f174c29,172.25600,NULL,NULL,3084,Northbound,Left,7.456,179.712,NULL,4
7061,1dc6776eb1e3304e7ee5637247a0ce99c49f5926,214.41200,NULL,NULL,3084,Westbound,Left,9.587,223.999,NULL,4
7062,1de2f4eba1b73ebcb050ef123f7559bf6b117f69,118.21400,NULL,NULL,3084,Southbound,Straight,9.587,127.801,NULL,4
7063,1e0f72cf5eb379ce35dcf254457bd78ea26d4945,108.58500,NULL,NULL,3084,Westbound,Straight,9.587,118.172,NULL,4
7064,1e1ee50e08e84cbc5b4db9c040685802ff172489,0.00000,NULL,NULL,3084,Westbound,Straight,9.587,9.356,NULL,4
7065,1e2aee5631b63818aca5564cb5229d28aff228fc,46.04000,NULL,NULL,3084,Northbound,Right,7.456,53.496,NULL,4
7066,1e3ba11bbd3c05ee6251e46234efcf71d9a08164,78.68800,NULL,NULL,3084,Southbound,Straight,9.587,88.275,NULL,4
7067,1e9451cb0956332b47539d8727f7fd7e1c016542,94.02900,NULL,NULL,3084,Northbound,Right,7.456,101.485,NULL,4
7068,1ea3f2a0115517fed5ae263c10048dc32360bbfe,45.82100,NULL,NULL,3084,Northbound,Right,7.456,53.277,NULL,4
7069,1ea8b8f99c828fe97ee24704a2d6965c3e7a842b,37.76300,NULL,NULL,3084,Westbound,Straight,9.587,47.350,NULL,4
7070,1ebe5e442b763f245e7e6a7af921c0dd629e0719,3.77400,NULL,NULL,3084,Westbound,Straight,9.587,13.361,NULL,4
7071,1ec2a67f705ed2f77b5a44659c2ed9513e9d52ce,80.04100,NULL,NULL,3084,Westbound,Right,9.587,89.628,NULL,4
7072,1ed0c5d543ff3d35a22b3f54fb07e2e4a49671e7,96.42100,NULL,NULL,3084,Westbound,Straight,9.587,106.008,NULL,4
7073,1f1028e18052ad137060fe3f5e3d67761968626a,28.90400,NULL,NULL,3084,Eastbound,Straight,9.587,38.491,NULL,4
7074,1f1e266b25bd67c3558fb51663f96746fbcbe7ac,93.08000,NULL,NULL,3084,Southbound,Right,9.587,102.667,NULL,4
7075,1f29403599a9592c8ea165f232aedcd7c380094d,74.27500,NULL,NULL,3084,Southbound,Right,9.587,83.862,NULL,4
7076,1f4af2ec78cb8dbfc8bfdf1ad313311c5e0c9212,108.08500,NULL,NULL,3084,Northbound,Straight,7.456,115.541,NULL,4
7077,1f6d6fd6f44b35dd3be63c07c107da91ce63e1d2,94.56900,NULL,NULL,3084,Southbound,Straight,9.587,104.156,NULL,4
7078,1f85045fcf870c107c1ac99e8257a6087daf6c7d,55.52400,NULL,NULL,3084,Northbound,Left,7.456,62.980,NULL,4
7079,1f9d0a467e788222e7b25cb13acfc27c5d947b2c,22.07000,NULL,NULL,3084,Northbound,Left,7.456,29.526,NULL,4
7080,1fb52bbd0e6dbcbe91dc9754bfd5028e059cb008,113.28800,NULL,NULL,3084,Eastbound,Left,9.587,122.875,NULL,4
7081,1fd3189db51ab861e996cb993b33686d571d36d0,94.22200,NULL,NULL,3084,Westbound,Straight,9.587,103.809,NULL,4
7082,1ffbadcc154d120206978e93c822ee3bebb39601,102.01400,NULL,NULL,3084,Northbound,Straight,7.456,109.470,NULL,4
7083,201934c0123aa35079da9e1fcc0ad2de42d9a0ec,1.29000,NULL,NULL,3084,Southbound,Straight,9.587,10.877,NULL,4
7084,2036c07c05809f7f0a8183b610b8032b3265734f,92.75100,NULL,NULL,3084,Northbound,Straight,7.456,100.207,NULL,4
7085,203cb844638c5f8f25ec95a2dbad5a2bfe1fce3c,6.58000,NULL,NULL,3084,Eastbound,Straight,9.587,16.167,NULL,4
7086,2061e18133d6f9f9f409847ee3bc89705fa60ccf,0.00000,NULL,NULL,3084,Southbound,Straight,9.587,8.349,NULL,4
7087,20841b15407dfb2c1c89e30c825a92fbb05808a1,68.93400,NULL,NULL,3084,Northbound,Straight,7.456,76.390,NULL,4
7088,208b110970026742badbda40643a11b6af92102c,114.20800,NULL,NULL,3084,Eastbound,Straight,9.587,123.795,NULL,4
7089,20a4671006a1f1794fc542b719bb8849d9c25a45,244.89400,NULL,NULL,3084,Westbound,Left,9.587,254.481,NULL,4
7090,20b15d3189364371f26a80a82251d344c1df2c49,129.10300,NULL,NULL,3084,Westbound,Left,9.587,138.690,NULL,4
7091,20b968f564dd862bf1cd9f9b2b22bd29026067ea,88.74400,NULL,NULL,3084,Eastbound,Straight,9.587,98.331,NULL,4
7092,20bb774df972510ef31e02cb83af2582e9b0fa7b,21.82500,NULL,NULL,3084,Eastbound,Right,9.587,31.412,NULL,4
7093,20bccfb95e6c77874b53f7e292ebcee1d359fe3f,109.88100,NULL,NULL,3084,Westbound,Straight,9.587,119.468,NULL,4
7094,20cbcc00ac0637dca204336b8572d626d9e55982,1.03400,NULL,NULL,3084,Southbound,Left,9.587,10.621,NULL,4
7095,20dd8ba5058aa12f2ff0240ffdb9a4200d852a3f,119.76400,NULL,NULL,3084,Eastbound,Straight,9.587,129.351,NULL,4
7096,20ec13258eac77044744c5786151addec4b6f147,118.28200,NULL,NULL,3084,Northbound,Straight,7.456,125.738,NULL,4
7097,20fb5f1af0a9d21a7d8b3cc11499417eadb90272,27.57100,NULL,NULL,3084,Northbound,Left,7.456,35.027,NULL,4
7098,211d5fb790c1073e518f02b3825b3718491e0547,12.30000,NULL,NULL,3084,Westbound,Straight,9.587,21.887,NULL,4
7099,2158725ac4a766d3a7cb30b9868b8ffdcf200c11,2.61300,NULL,NULL,3084,Westbound,Straight,9.587,12.200,NULL,4
7100,215d8fa404b1d85a7cb1f078e9060f459ce52f84,97.17000,NULL,NULL,3084,Northbound,Straight,7.456,104.626,NULL,4
7101,2167ae28b58439cbf3e0a122a2e6a21eb69caf02,0.00000,NULL,NULL,3084,Westbound,Straight,9.587,9.055,NULL,4
7102,2186f7d2a4868e67a81e7cd539175ff463a270d2,113.63100,NULL,NULL,3084,Eastbound,Straight,9.587,123.218,NULL,4
7103,2188d20759284154090fb387341437460455534b,107.94400,NULL,NULL,3084,Westbound,Straight,9.587,117.531,NULL,4
7104,21e8c49ea613e5fb311f0a2bce173dfcadffc180,1.92200,NULL,NULL,3084,Eastbound,Straight,9.587,11.509,NULL,4
7105,21f38c1a2a1717e64caa9b59d24e8279ae02e2eb,198.84200,NULL,NULL,3084,Eastbound,Left,9.587,208.429,NULL,4
7106,220e14af1f034083c4e0d675754e022a8a215025,84.19500,NULL,NULL,3084,Westbound,Straight,9.587,93.782,NULL,4
7107,220f4fa0c21521d18d1a0623bf7bc422d50a92ef,83.23900,NULL,NULL,3084,Northbound,Straight,7.456,90.695,NULL,4
7108,222ddcdcef159b3150f18f986b348913f4b52ca2,0.00000,NULL,NULL,3084,Westbound,Straight,9.587,5.841,NULL,4
7109,222e354bda79a419da28a087c95ab0ad168aba77,78.88900,NULL,NULL,3084,Northbound,Left,7.456,86.345,NULL,4
7110,22496ad84c32dbcb27ec09f867dd1b3c71f48c68,5.66700,NULL,NULL,3084,Westbound,Right,9.587,15.254,NULL,4
7111,22952b978c560b1e132e1d227cd8f49c8e5fd778,88.96900,NULL,NULL,3084,Westbound,Straight,9.587,98.556,NULL,4
7112,2299563ce6d4730913a0812fac1b11f2747148cf,53.47000,NULL,NULL,3084,Northbound,Right,7.456,60.926,NULL,4
7113,22a18441bda9714a4b1a1b17ff6f495271b603d7,61.73400,NULL,NULL,3084,Southbound,Straight,9.587,71.321,NULL,4
7114,22aca6a6c1b17da89cc63984aa95b8190eee6620,94.68400,NULL,NULL,3084,Eastbound,Right,9.587,104.271,NULL,4
7115,22b15682403779bd3dc0bcd37a8b777fc1cd6ab0,1.66100,NULL,NULL,3084,Westbound,Straight,9.587,11.248,NULL,4
7116,22c439c2cffe556b5f5cd7de6aa34e4ee4db607d,101.32900,NULL,NULL,3084,Westbound,Left,9.587,110.916,NULL,4
7117,2315251b2774bc9fdce5a7683c6c0531968641d3,220.80700,NULL,NULL,3084,Westbound,Left,9.587,230.394,NULL,4
7118,23195184d6acb8df2fae1a555166ed0563732841,72.87700,NULL,NULL,3084,Northbound,Left,7.456,80.333,NULL,4
7119,231ca63fe5917cd0972d55f95306c0ee88a5ff74,36.46200,NULL,NULL,3084,Northbound,Left,7.456,43.918,NULL,4
7120,2367101c3ba76bb2f4414c5498c5a7b720965f9f,48.24600,NULL,NULL,3084,Northbound,Right,7.456,55.702,NULL,4
7121,236fd253b7b4cf09a94e76d7fd8cf4db43636956,71.51600,NULL,NULL,3084,Southbound,Left,9.587,81.103,NULL,4
7122,2388c13d2a12e458cc17c762286eb64a7b4c3a68,92.48500,NULL,NULL,3084,Southbound,Straight,9.587,102.072,NULL,4
7123,23b47c64244772812d470539bd0dfcaa084e158c,80.88900,NULL,NULL,3084,Westbound,Right,9.587,90.476,NULL,4
7124,23c5b42d52a00dfc9dcf29691084f6003857b9af,116.01000,NULL,NULL,3084,Eastbound,Straight,9.587,125.597,NULL,4
7125,23e748380de61bb918cbb624985e800a30705570,0.00000,NULL,NULL,3084,Westbound,Straight,9.587,7.580,NULL,4
7126,24430eb1119d72d72def6e5c2adfc0d71d4ee772,123.51600,NULL,NULL,3084,Southbound,Left,9.587,133.103,NULL,4
7127,2462b20eff0f419c5c0fbf3dbf317e3eb197d973,24.87700,NULL,NULL,3084,Westbound,Straight,9.587,34.464,NULL,4
7128,246301621b67fc0b139e44218bbc8572371ffdbf,66.43800,NULL,NULL,3084,Eastbound,Straight,9.587,76.025,NULL,4
7129,246f6d11fd4e38994486b3b0b88317c2c5651f22,131.93200,NULL,NULL,3084,Southbound,Left,9.587,141.519,NULL,4
7130,248fe3405b98561a9c4eaba632f4598d11ee6128,125.01100,NULL,NULL,3084,Southbound,Straight,9.587,134.598,NULL,4
7131,24a8fe115a872e99cf077119b3481704c221e02d,92.05500,NULL,NULL,3084,Eastbound,Left,9.587,101.642,NULL,4
7132,24bf9710adca51b235a092ae6c44319cef0a3f1f,0.00000,NULL,NULL,3084,Southbound,Straight,9.587,8.730,NULL,4
7134,24f9405c907d0a90840c4a6c154bd4e45b0af998,53.94300,NULL,NULL,3084,Westbound,Left,9.587,63.530,NULL,4
7135,259499e9c6d98f59163e35f3a88e06c0d0ceaffe,50.21000,NULL,NULL,3084,Northbound,Straight,7.456,57.666,NULL,4
7136,2597de7707de1d418b4dacebc0705cb719305932,24.55500,NULL,NULL,3084,Northbound,Right,7.456,32.011,NULL,4
7137,25b293b6195138f3acd3c004a31d7304c10af260,67.47900,NULL,NULL,3084,Northbound,Straight,7.456,74.935,NULL,4
7138,25e51a28137154bf9ffa5ee3f76b226aa3df7214,13.87500,NULL,NULL,3084,Northbound,Straight,7.456,21.331,NULL,4
7139,25ed64d9974912e8e93fb813b3c3177cc7b3a169,50.99300,NULL,NULL,3084,Northbound,Left,7.456,58.449,NULL,4
7140,2605f75423e9425fa214e3d31367fe2b0cd75cb8,48.96100,NULL,NULL,3084,Northbound,Left,7.456,56.417,NULL,4
7141,26157b72bb2d881e010fcea2f5dcfa20fe4590df,95.12500,NULL,NULL,3084,Northbound,Right,7.456,102.581,NULL,4
7142,26533cc2166d1802222711377021c7f58701bb48,0.00000,NULL,NULL,3084,Westbound,Straight,9.587,8.080,NULL,4
7143,26823c22eda0c5e03e7f508b395fc1c54ef92402,28.49000,NULL,NULL,3084,Southbound,Left,9.587,38.077,NULL,4
7144,269383241e3d733c4fd1a9f4e508452bd3e20bbe,22.51000,NULL,NULL,3084,Eastbound,Straight,9.587,32.097,NULL,4
7145,269b381e39f8eff6d787656439a4b9a8ac686b62,4.71900,NULL,NULL,3084,Westbound,Right,9.587,14.306,NULL,4
7146,269c1ad98919cff0382cf980c83fa55c37ad3973,0.82900,NULL,NULL,3084,Westbound,Straight,9.587,10.416,NULL,4
7147,26cd8977a4f70a52ba4af5c9847247566a1975a0,1.02200,NULL,NULL,3084,Eastbound,Right,9.587,10.609,NULL,4
7148,26e36e0e7b0b8f1c1ae37f3a992069f4ac453022,6.10800,NULL,NULL,3084,Southbound,Straight,9.587,15.695,NULL,4
7149,26fb5938d2c3c5885398929194cd8827609168a1,74.17900,NULL,NULL,3084,Northbound,Straight,7.456,81.635,NULL,4
7150,2721438a035d597d42952b5ecabc9b0b23f400ac,105.88200,NULL,NULL,3084,Eastbound,Straight,9.587,115.469,NULL,4
7151,2739b8046bd4ca4ec38351332feb43561680945c,70.42400,NULL,NULL,3084,Eastbound,Straight,9.587,80.011,NULL,4
7152,276fbfade5e99de988ab1695a2dde0125ed50764,105.61100,NULL,NULL,3084,Eastbound,Straight,9.587,115.198,NULL,4
7153,27c528c98d72d0c075cf8f1c93c0e03547d833cd,51.13400,NULL,NULL,3084,Eastbound,Straight,9.587,60.721,NULL,4
7154,27d7e01cbd7aad5063f10cf0733d2c92a09cb01e,57.82900,NULL,NULL,3084,Eastbound,Straight,9.587,67.416,NULL,4
7155,27e0ffbe7bbff7dba764340458d8e48d6590d706,124.20800,NULL,NULL,3084,Eastbound,Straight,9.587,133.795,NULL,4
7156,27e8b600c0534e45c0d3d9483bb71c092191d318,5.67000,NULL,NULL,3084,Westbound,Straight,9.587,15.257,NULL,4
7157,27fbca93efaa8cab2bc66076b81071de0dd984b1,111.48300,NULL,NULL,3084,Eastbound,Straight,9.587,121.070,NULL,4
7158,2801cf1cdc7fe15e7cc63491ebd7ba7441c3de76,72.13200,NULL,NULL,3084,Northbound,Straight,7.456,79.588,NULL,4
7159,280ece3f681251159f7b910041c54c7f3a5d74b9,12.45900,NULL,NULL,3084,Southbound,Straight,9.587,22.046,NULL,4
7160,28215aaf440c29a253a7c29e64309f08fe6acfc0,4.28800,NULL,NULL,3084,Northbound,Right,7.456,11.744,NULL,4
7161,2832a0ab6c7acd6afc5aae43585b6f6f7a6f4a08,114.95200,NULL,NULL,3084,Eastbound,Straight,9.587,124.539,NULL,4
7162,284286b447d96e921c421622717f801b46c714e6,121.63100,NULL,NULL,3084,Eastbound,Right,9.587,131.218,NULL,4
7163,284f994bcb1bce560d7e6218211fea4c36008ee6,128.22500,NULL,NULL,3084,Southbound,Left,9.587,137.812,NULL,4
7164,2857051724123adda5fdaa140e841c4874f12c33,48.84600,NULL,NULL,3084,Northbound,Straight,7.456,56.302,NULL,4
7165,285782f88556b43455b51ca5047105aa7065f0e5,57.36700,NULL,NULL,3084,Westbound,Left,9.587,66.954,NULL,4
7166,2867cc383bf6efcad051ca859dcf67e3faafcc2e,75.87300,NULL,NULL,3084,Northbound,Straight,7.456,83.329,NULL,4
7167,287874343556c9b50a8c30cbd46d0589542356c5,0.05000,NULL,NULL,3084,Westbound,Straight,9.587,9.637,NULL,4
7168,2887fca0c2bc43282cd2d5c0d7e9b921fb0131d8,2.54400,NULL,NULL,3084,Southbound,Straight,9.587,12.131,NULL,4
7169,28895d350bf067a602917db7a31ad362d86c8fef,83.45900,NULL,NULL,3084,Westbound,Straight,9.587,93.046,NULL,4
7170,288e85d3a2430d7942383f4b9a68a9e85657d67b,59.92800,NULL,NULL,3084,Southbound,Straight,9.587,69.515,NULL,4
7171,28cd372313842b8cf38e91b6938c48e2ec632fc2,0.93300,NULL,NULL,3084,Westbound,Straight,9.587,10.520,NULL,4
