ID,vehID,EntryTime,ExitTime,TravelDirection,ApproachDirection,Day,SignalID,Stops,Uturn
1,006a37422b891a08b178daeab89f393690f761eb,"2021-06-30 15:13:39.973","2021-06-30 15:14:28.458",Straight,Eastbound,1,1113,1,No
2,007634f76ad84e8221327d041ee8a28c8c2aa2a9,"2021-06-30 13:44:31.201","2021-06-30 13:44:52.838",Straight,Eastbound,1,1113,0,No
3,00bdfa39daf7b04839cdfb6ebdfec38b2e5b81f8,"2021-06-30 12:08:22.451","2021-06-30 12:11:08.486",Left,Westbound,1,1113,1,No
4,00d6242b2edae266652a9fb15b52c30f86b40dc6,"2021-06-30 15:32:46.983","2021-06-30 15:32:58.189",Right,Eastbound,1,1113,0,No
5,00ee2143da88c879bfca2fe74c8a3e1f6604e761,"2021-06-30 12:43:33.495","2021-06-30 12:43:51.288",Straight,Northbound,1,1113,0,No
6,00f1078cd9d60a36a0fae415dbe377949e2dfaa6,"2021-06-30 11:29:34.053","2021-06-30 11:31:55.991",Straight,Southbound,1,1113,1,No
7,0108e6f2a88bb043c98ed3c9fb93272d15117695,"2021-06-30 07:47:44.637","2021-06-30 07:48:04.312",Straight,Eastbound,1,1113,0,No
8,01693f03f89f4d2822a8736b65c17306f7c5ec2a,"2021-06-30 05:47:35.914","2021-06-30 05:49:06.771",Straight,Southbound,1,1113,1,No
9,017082428b3c6177792378633acf700f0c45692c,"2021-06-30 11:54:36.559","2021-06-30 11:55:47.976",Straight,Northbound,1,1113,1,No
10,01a416022f6b59ef0e907619b5abbdf98610c6a9,"2021-06-30 13:00:39.329","2021-06-30 13:01:42.743",Straight,Northbound,1,1113,1,No
11,01bec034a937731f769b9a28d000d252832993dc,"2021-06-30 15:11:06.310","2021-06-30 15:13:27.611",Straight,Northbound,1,1113,1,No
12,01dd7368cfe5538f7bb4d12dbe9b5b3079378a01,"2021-06-30 05:59:10.262","2021-06-30 05:59:27.126",Straight,Eastbound,1,1113,0,No
13,01e8c4524dd455a4875a3250c7617c8687cc78b3,"2021-06-30 08:31:56.441","2021-06-30 08:33:11.528",Straight,Eastbound,1,1113,1,No
14,0291e17f9f006bd73247325cfda71d6e20381dc7,"2021-06-30 09:28:30.931","2021-06-30 09:30:27.191",Straight,Westbound,1,1113,1,No
15,029f40c8ed56a5a3e54a3280db0f9ac617eb733b,"2021-06-30 13:20:04.654","2021-06-30 13:20:55.474",Straight,Eastbound,1,1113,1,No
16,02d9dd6ff15bc7c738f5d2ff0e9253843572b20a,"2021-06-30 11:55:10.008","2021-06-30 11:57:01.398",Straight,Westbound,1,1113,1,No
17,03b3b96eb4802b7686ca8d9a72e1206440a5892b,"2021-06-29 17:51:29.579","2021-06-29 17:52:05.193",Straight,Westbound,1,1113,1,No
18,03d84b457b2a105d0aecb2da3e5f13f766cad59a,"2021-06-30 04:56:45.144","2021-06-30 04:58:00.312",Right,Southbound,1,1113,1,No
19,0450fb5a93418a9e169461b73d94a60a17ac50d1,"2021-06-30 14:41:32.112","2021-06-30 14:43:02.452",Straight,Southbound,1,1113,1,No
20,0458b8bfb452c7bcacf0ea09eff6279536434a7d,"2021-06-30 06:08:38.122","2021-06-30 06:10:47.244",Straight,Northbound,1,1113,1,No
21,04aa1fea8c3ad087ea2e937064173f84aaed9dc4,"2021-06-30 15:25:54.814","2021-06-30 15:28:14.754",Straight,Southbound,1,1113,1,No
22,04b895dc5451af277f4ad2a59ccb4bcaa23da9cf,"2021-06-30 14:30:07.377","2021-06-30 14:30:25.174",Right,Westbound,1,1113,0,No
23,0585d4159b0a307423822587511cafe27ddf383e,"2021-06-30 10:33:25.802","2021-06-30 10:34:24.619",Left,Southbound,1,1113,1,No
24,05a8f6086e941cad24dc98a2edbd446aa31c943c,"2021-06-30 15:44:23.790","2021-06-30 15:44:54.697",Straight,Westbound,1,1113,1,No
25,05c76e4f25ea7144d479ff1a83d089c3e8d07434,"2021-06-30 03:55:48.706","2021-06-30 03:55:56.727",Straight,Eastbound,1,1113,0,No
26,061d24c56201b283d6d9dd0539f23e17173f1cd1,"2021-06-30 10:56:38.304","2021-06-30 10:57:10.276",Straight,Eastbound,1,1113,1,No
27,06394f66df7e899093a78444e78a155ea4a833d1,"2021-06-30 13:14:54.783","2021-06-30 13:15:05.589",Straight,Westbound,1,1113,0,No
28,06494f75f109241ccf871f6f226849070cee14ad,"2021-06-30 08:33:42.479","2021-06-30 08:33:52.935",Straight,Westbound,1,1113,0,No
29,06b58e6978ead9e94e35c1a5f49cf928fece5166,"2021-06-30 10:59:54.727","2021-06-30 11:00:31.629",Straight,Eastbound,1,1113,1,No
30,06f3c492e34bc6e29d2c9d54a3e08cc06d7a432f,"2021-06-30 05:37:33.915","2021-06-30 05:40:34.719",Right,Northbound,1,1113,1,No
31,07082cfa85d31f7b06858250315fca4a7a14ce6a,"2021-06-30 04:20:21.520","2021-06-30 04:20:31.366",Left,Eastbound,1,1113,0,No
32,0778d3b375093a9ffcd81441b08eaac6d505314a,"2021-06-30 11:41:53.711","2021-06-30 11:44:04.307",Straight,Northbound,1,1113,1,No
33,07af977f332b01a68c2d3b76aae08ebd2092620f,"2021-06-30 13:34:03.682","2021-06-30 13:35:44.660",Straight,Westbound,1,1113,1,No
34,07c4a1316ffa5da317c5cfd6cc0376caf63a1bf1,"2021-06-30 13:44:58.158","2021-06-30 13:45:06.300",Straight,Westbound,1,1113,0,No
35,07e20e849370c0c47b1b601fc0e6c4369faba6a4,"2021-06-30 08:22:38.830","2021-06-30 08:22:50.533",Straight,Southbound,1,1113,0,No
36,0879f3c570c2d918cacb83090d39e2320a412199,"2021-06-30 12:42:57.377","2021-06-30 12:44:10.057",Left,Westbound,1,1113,1,No
37,088444a9980d381df6cde53481072db42bb9d8b9,"2021-06-30 04:25:01.663","2021-06-30 04:25:22.731",Left,Southbound,1,1113,0,No
38,088656d0d259a401ca7d89b17b83c191f0bdd315,"2021-06-30 09:46:50.244","2021-06-30 09:48:22.398",Straight,Westbound,1,1113,1,No
39,089e9d83e43aa814793dfa49e64060e7f6eb3e68,"2021-06-30 05:44:58.069","2021-06-30 05:45:11.095",Right,Westbound,1,1113,0,No
40,08adf68298a8143b156d47a5860460b0ea01a426,"2021-06-30 14:47:32.127","2021-06-30 14:49:24.809",Straight,Northbound,1,1113,1,No
41,08bc7c085dca9cfc1a3ee758539953e09c1e4a0c,"2021-06-30 13:39:04.163","2021-06-30 13:39:19.257",Right,Eastbound,1,1113,0,No
42,08d2d5d8bccec0924e72aff97c912821cad08b08,"2021-06-30 12:59:40.050","2021-06-30 13:02:09.411",Left,Westbound,1,1113,1,No
43,08fa26b5f15342015015845c3f9922aaebbab180,"2021-06-30 13:21:02.120","2021-06-30 13:21:18.073",Right,Westbound,1,1113,0,No
44,091aa815c9a3f065397643342d384d649c87ba7d,"2021-06-30 12:48:52.346","2021-06-30 12:49:48.858",Straight,Northbound,1,1113,1,No
45,09525f298c58094188f131a29e6290e374fc112a,"2021-06-30 04:46:35.966","2021-06-30 04:46:47.784",Straight,Northbound,1,1113,0,No
46,09552dd82e325a3b5172f8a87f3da12c57248743,"2021-06-30 15:58:58.833","2021-06-30 15:59:10.793",Left,Eastbound,1,1113,0,No
47,095b294813e2f3a3e1f52b1f7f8d1e72066adbdb,"2021-06-30 05:48:17.360","2021-06-30 05:48:26.550",Straight,Westbound,1,1113,0,No
48,0995d0ca79a57350bb7914bd06cb7aa1bda47f81,"2021-06-30 08:36:49.842","2021-06-30 08:36:58.676",Straight,Westbound,1,1113,0,No
49,09b37cbd088ceaef2c6c12345f9b0b1e51ddc77e,"2021-06-30 14:50:44.523","2021-06-30 14:52:07.485",Left,Southbound,1,1113,1,No
50,09c12e7ae45c776274765b59db4360551eecaa2c,"2021-06-30 09:48:23.271","2021-06-30 09:49:10.849",Right,Northbound,1,1113,1,No
51,09c6c26f7e3174946995a53ad085fc4615635df3,"2021-06-30 09:02:29.821","2021-06-30 09:03:36.927",Straight,Eastbound,1,1113,1,No
52,09f8d54e6ab5ea6cdc7b16c75d64e73f93b18143,"2021-06-30 12:06:00.017","2021-06-30 12:06:15.972",Right,Eastbound,1,1113,0,No
53,0aa15ce8d294e1b25a9e2c4c38ae93136e029045,"2021-06-30 09:18:41.804","2021-06-30 09:19:58.108",Straight,Southbound,1,1113,1,No
54,0ad8e65c29826a4796746444e044fc995388c239,"2021-06-30 06:31:21.305","2021-06-30 06:32:15.715",Straight,Southbound,1,1113,1,No
55,0afaef082b05df553de09a696c9543294d7bfa99,"2021-06-30 04:05:15.433","2021-06-30 04:05:22.855",Straight,Eastbound,1,1113,0,No
56,0b13100b90e5e61932aff6c84722b7b0c3205624,"2021-06-30 06:09:49.014","2021-06-30 06:10:46.699",Straight,Southbound,1,1113,1,No
57,0b241f2b039c88c6e8e7b8c2c55d5d311a2e1886,"2021-06-30 09:16:09.053","2021-06-30 09:18:21.810",Straight,Westbound,1,1113,1,No
58,0b9df73f8d5221e8460c132f3ecb26e056025fe3,"2021-06-30 07:44:28.372","2021-06-30 07:44:57.198",Straight,Eastbound,1,1113,1,No
59,0c06142b747d3d4036a9a1f7da78ab51a39521b4,"2021-06-30 06:32:33.454","2021-06-30 06:33:30.707",Straight,Westbound,1,1113,1,No
60,0c15b2fbc9373f8b423b750c5dc2490defb373f7,"2021-06-30 09:13:45.122","2021-06-30 09:13:57.110",Left,Southbound,1,1113,0,No
61,0c73c448824b9be4fb50a3db3b9a055db5d63592,"2021-06-30 06:01:34.974","2021-06-30 06:02:18.365",Straight,Westbound,1,1113,1,No
62,0c853492dd52d6d8ea9254099055e794dda63487,"2021-06-30 10:12:31.047","2021-06-30 10:13:25.694",Left,Southbound,1,1113,1,No
63,0cd6c65f9bfa78915d56f3a66922bebadeb20037,"2021-06-30 08:40:52.356","2021-06-30 08:42:10.356",Straight,Eastbound,1,1113,1,No
64,0cdb618aed8dd5e2f493163a93de520931116566,"2021-06-30 12:33:56.208","2021-06-30 12:34:34.613",Straight,Southbound,1,1113,1,No
65,0d1433e4d7ee55e3ec347573585efb8ba7514784,"2021-06-30 13:58:54.949","2021-06-30 14:01:09.563",Straight,Southbound,1,1113,2,No
66,0d2a0a773d274ecc55000b064522787dfcf822c8,"2021-06-30 04:13:04.362","2021-06-30 04:13:35.603",Straight,Westbound,1,1113,1,No
67,0d3b37209f54a9ed58f3bb504c7f70bf628a85e9,"2021-06-30 08:21:35.694","2021-06-30 08:21:44.742",Straight,Westbound,1,1113,0,No
68,0d774599bd2724ab7f4243fc3d2b308c909419e2,"2021-06-30 15:35:28.257","2021-06-30 15:35:37.561",Straight,Eastbound,1,1113,0,No
69,0eb2cd6f09438c9c8fb526640aad8f6d6b7023ba,"2021-06-30 11:25:57.134","2021-06-30 11:26:10.830",Straight,Northbound,1,1113,0,No
70,0ed0209aa6fbd6c78ff0205c67c43de5ed81362d,"2021-06-30 13:51:36.494","2021-06-30 13:53:32.769",Straight,Westbound,1,1113,1,No
71,0ee7bf078cd631e5c0825777e244f6d479924aec,"2021-06-30 13:28:10.363","2021-06-30 13:29:26.166",Straight,Eastbound,1,1113,1,No
72,0f2bdcdf9e9c6b7451791b6054a6c6a654b1033f,"2021-06-30 13:29:27.665","2021-06-30 13:30:03.968",Straight,Eastbound,1,1113,1,No
73,0f2f658835445f5743a2754e570547278b3b6c5c,"2021-06-30 10:22:24.510","2021-06-30 10:23:13.597",Straight,Northbound,1,1113,1,No
74,0f391043980190df364710ec23a00d73a26c2b35,"2021-06-29 17:16:43.029","2021-06-29 17:17:19.174",Straight,Eastbound,1,1113,1,No
75,0faf613d410521eedfe62ceba48a3e7ea5954703,"2021-06-30 06:02:53.473","2021-06-30 06:03:01.342",Straight,Eastbound,1,1113,0,No
76,1026034972aa3794b421aed7134d601f46ff459b,"2021-06-30 07:45:57.645","2021-06-30 07:46:41.257",Left,Southbound,1,1113,1,No
77,1052ab3e6b44a52bcdd7b01e011362388f1c6f8d,"2021-06-29 18:52:25.362","2021-06-29 18:53:15.554",Straight,Eastbound,1,1113,1,No
78,1080b9acc2d8d4cc46bdcdf258e3e10ef0f2bd41,"2021-06-30 05:11:26.597","2021-06-30 05:12:56.631",Straight,Southbound,1,1113,1,No
79,1099afaca25437d53602abf9cbe60494b230ec1e,"2021-06-30 13:04:54.249","2021-06-30 13:06:02.476",Straight,Eastbound,1,1113,1,No
80,10ce5e81321105609c106a71b26b035a44a969b5,"2021-06-30 12:50:56.523","2021-06-30 12:51:15.435",Straight,Eastbound,1,1113,0,No
81,10de01f8f7ef33e9db0f5f24f3c0897c77c829be,"2021-06-30 03:47:02.676","2021-06-30 03:47:09.623",Straight,Westbound,1,1113,0,No
82,10fa3f31fdb3954e7955f3478612ddc77e1805a6,"2021-06-30 05:59:27.652","2021-06-30 05:59:42.423",Straight,Eastbound,1,1113,0,No
83,111bde0a475fd90b5f07696b8721084263b80182,"2021-06-30 08:06:33.239","2021-06-30 08:06:41.727",Straight,Westbound,1,1113,0,No
84,111daf3e039775950ee541d634ab397c41642766,"2021-06-29 17:36:18.132","2021-06-29 17:38:44.586",Right,Westbound,1,1113,1,No
85,11828a44564da1d0597b401d18e9656dfa2b4597,"2021-06-30 10:20:34.077","2021-06-30 10:21:25.307",Straight,Westbound,1,1113,1,No
86,118542f7217efa2659d5ad57831d78692ae6bdae,"2021-06-30 11:28:54.181","2021-06-30 11:29:59.353",Straight,Eastbound,1,1113,1,No
87,12257bf0d4f4f95df4e2b9b81bb33fb851b6f05e,"2021-06-30 04:24:21.507","2021-06-30 04:25:06.474",Left,Southbound,1,1113,1,No
88,1245b7fa618cc88d26c72ea9ca123e7fe3e83be2,"2021-06-30 09:14:19.458","2021-06-30 09:14:30.454",Right,Southbound,1,1113,0,No
89,12723301dbe9fc7bd03e8e5694fe38b5cf6f3a52,"2021-06-30 13:50:31.643","2021-06-30 13:51:03.440",Straight,Westbound,1,1113,1,No
90,127e49c7f99152e25a9a98bf8743059d30117b71,"2021-06-30 12:50:33.070","2021-06-30 12:51:05.771",Right,Eastbound,1,1113,1,No
91,1329d2346a2d268b3c72773734ba0b9b3f8fa7c2,"2021-06-30 11:25:16.686","2021-06-30 11:26:12.459",Right,Northbound,1,1113,1,No
92,1343c71c6c7fcad4125e054ca3ee1a195341bcd2,"2021-06-30 15:52:28.270","2021-06-30 15:53:13.104",Right,Westbound,1,1113,1,No
93,13ac52f7f7ad6bddb967bed1838cb07df141ca0c,"2021-06-30 10:59:46.046","2021-06-30 11:00:42.322",Right,Westbound,1,1113,1,No
94,13e3b60b0701893981dfdc1a5a3e94c772396305,"2021-06-30 06:41:03.613","2021-06-30 06:42:13.824",Straight,Eastbound,1,1113,1,No
95,146798a20235fb9aa8392257789e64b8f364b187,"2021-06-30 09:02:16.960","2021-06-30 09:03:33.577",Straight,Westbound,1,1113,1,No
96,14882ae9c9b8577a4b65af15fec08be350055a1c,"2021-06-30 12:49:25.024","2021-06-30 12:49:41.390",Right,Southbound,1,1113,0,No
97,14bf69e7732c883131444d891681e4dc3645ea84,"2021-06-30 13:54:58.029","2021-06-30 13:55:38.541",Straight,Northbound,1,1113,1,No
98,14c96ad600f1e81f12c39b69f2f07edaefacb13a,"2021-06-30 12:17:01.045","2021-06-30 12:18:07.226",Straight,Westbound,1,1113,1,No
99,15682194800972104e0ca2ec4c902abeaa4021fe,"2021-06-30 10:23:37.334","2021-06-30 10:26:01.460",Right,Northbound,1,1113,1,No
100,159bbb15941f1fdc387bc77fcaade7a8df5c934a,"2021-06-30 15:36:18.663","2021-06-30 15:37:00.961",Left,Northbound,1,1113,1,No
101,15d71a90b931c658dc05e031fb65352d2d88bb29,"2021-06-30 11:51:57.790","2021-06-30 11:54:20.359",Straight,Westbound,1,1113,1,No
102,1618b10d997d254cfef35a668dfd7cca69a5683e,"2021-06-30 12:11:43.304","2021-06-30 12:12:37.885",Right,Northbound,1,1113,1,No
103,162e19be1b86c2dd0a46219db1fc562d06279dd3,"2021-06-30 11:39:59.468","2021-06-30 11:41:10.165",Straight,Northbound,1,1113,1,No
104,16538c1e1cda005b2c124dcdf16ef0565f99b8e6,"2021-06-30 08:42:42.081","2021-06-30 08:43:49.457",Straight,Northbound,1,1113,1,No
105,16992977a8ed0b5dd8b381e63f9e20d2e48df2b2,"2021-06-30 10:24:13.782","2021-06-30 10:24:23.430",Straight,Eastbound,1,1113,0,No
106,16d487ff2739f244d9d5fdf0b69ce84292665799,"2021-06-30 11:17:58.657","2021-06-30 11:18:15.111",Straight,Westbound,1,1113,0,No
107,16e278cf856d2c9a4f2e7b6ccec3ec69117b5f3c,"2021-06-30 13:55:13.605","2021-06-30 13:57:56.825",Straight,Southbound,1,1113,1,No
108,16f323338c41a260291f5df9bd837f08920bf7dd,"2021-06-30 11:35:05.343","2021-06-30 11:37:26.240",Right,Southbound,1,1113,1,No
109,171af9be726ec52a3806b8cdb59ceb92d98833e9,"2021-06-30 15:29:23.518","2021-06-30 15:29:32.190",Straight,Eastbound,1,1113,0,No
110,1726ad87e1a8d790b2df20ef265c251b97974c89,"2021-06-30 08:46:30.444","2021-06-30 08:47:03.910",Straight,Southbound,1,1113,1,No
111,174cefbdf67c4e1c4df97d988f9473dec9e932ff,"2021-06-30 04:16:31.833","2021-06-30 04:17:10.651",Straight,Westbound,1,1113,1,No
112,175b678f0b7aa6721e84aaa9211314d8589bc067,"2021-06-30 06:29:24.868","2021-06-30 06:30:25.797",Straight,Eastbound,1,1113,1,No
113,177c2028764b361acbe359e6a70fdbbe3d94dec9,"2021-06-30 10:48:42.811","2021-06-30 10:50:00.989",Straight,Southbound,1,1113,1,No
114,17963c7b73daa370004e956c6e835ac773f1581d,"2021-06-30 11:28:14.162","2021-06-30 11:28:42.052",Left,Southbound,1,1113,1,No
115,1806187d8b68544110f60c0021a472d320a01641,"2021-06-30 13:42:03.461","2021-06-30 13:42:34.758",Straight,Eastbound,1,1113,1,No
116,181137cc27497340059e4e74dd8a6a87e1753ad1,"2021-06-30 08:55:32.045","2021-06-30 08:55:50.391",Straight,Northbound,1,1113,0,No
117,18b9e71b791f1530ce3173d7b47d8a72a16df66d,"2021-06-30 11:20:00.736","2021-06-30 11:21:20.190",Straight,Eastbound,1,1113,1,No
118,18c5d72007576adc02d0e1e3641691cb23befff3,"2021-06-30 04:39:33.874","2021-06-30 04:40:08.726",Straight,Southbound,1,1113,1,No
119,190e557cef3621526fd08f50a33804968bbfd6d1,"2021-06-30 11:18:36.011","2021-06-30 11:19:33.789",Left,Southbound,1,1113,1,No
120,196669bb82a5646422264e7b55af5ef15b265cef,"2021-06-30 09:40:39.668","2021-06-30 09:41:17.586",Left,Southbound,1,1113,1,No
121,19969522b79bde5408d79d2141139161df5b7e9c,"2021-06-30 14:34:44.407","2021-06-30 14:35:14.516",Right,Southbound,1,1113,0,No
122,19ef372f0cce5cd3f9aec38c7efcc8d292aa92dc,"2021-06-30 12:29:37.074","2021-06-30 12:31:07.491",Left,Northbound,1,1113,1,No
123,1a0eea948d33c02a8d98262d06b98b4fd4d1d513,"2021-06-30 15:50:31.990","2021-06-30 15:50:41.893",Right,Eastbound,1,1113,0,No
124,1a5fd9c3327f0cec41c7ef70e8bf5b4341f53cd8,"2021-06-29 17:09:54.528","2021-06-29 17:10:03.239",Straight,Westbound,1,1113,0,No
125,1a8e6fe27e902da5aa0fe785c120e4d5f0af322d,"2021-06-30 15:10:56.304","2021-06-30 15:11:45.293",Right,Eastbound,1,1113,1,No
126,1aeb1c96204db36021ea025fb2d027a5be2fc54c,"2021-06-30 13:06:28.686","2021-06-30 13:06:41.732",Straight,Westbound,1,1113,0,No
127,1b08d9a23854bed7c18eb2571d287bb3e5bb483d,"2021-06-30 06:36:40.580","2021-06-30 06:36:51.604",Straight,Westbound,1,1113,0,No
128,1b6e2895c1b7ca2e1104f6747a7eeb8e48ea01bb,"2021-06-30 08:05:35.739","2021-06-30 08:05:54.666",Straight,Eastbound,1,1113,0,No
129,1b8d5d65229259b597eadcb8522ccd606ab67616,"2021-06-30 06:46:45.010","2021-06-30 06:47:41.309",Straight,Westbound,1,1113,1,No
130,1be01f4e151c014d2ced0782d305fd0a52d3f228,"2021-06-30 14:41:27.892","2021-06-30 14:41:56.847",Straight,Eastbound,1,1113,1,No
131,1be6978c6f65eaca41580f559a7ccecfbee054dd,"2021-06-30 05:35:42.626","2021-06-30 05:37:22.788",Straight,Northbound,1,1113,2,No
132,1bef6aa503c065e676f6897450e1b582af31912e,"2021-06-30 04:28:51.517","2021-06-30 04:31:33.989",Straight,Eastbound,1,1113,1,No
133,1c3ab19b2d679de265df4d26a5ad5a82511d2120,"2021-06-29 17:43:26.284","2021-06-29 17:44:04.899",Straight,Westbound,1,1113,1,No
134,1c49f7bd966b5dad8a1705fad085a4c06d032f20,"2021-06-30 06:24:52.091","2021-06-30 06:25:03.497",Left,Eastbound,1,1113,0,No
135,1c664e1b06e6d8175cda2eccdb5e479dcfefaabf,"2021-06-30 11:35:32.380","2021-06-30 11:38:02.617",Straight,Northbound,1,1113,1,No
136,1c78046a6123514b7537935896e745a0a020d4f7,"2021-06-30 04:56:14.509","2021-06-30 04:57:40.939",Left,Northbound,1,1113,1,No
137,1d65ab5e51dd918241573ea4a7584efaf80030c0,"2021-06-30 12:47:23.671","2021-06-30 12:49:25.854",Straight,Southbound,1,1113,1,No
138,1d918f363ff6732de929f8bdeac522554f6835ee,"2021-06-30 14:24:48.215","2021-06-30 14:25:44.999",Right,Southbound,1,1113,1,No
139,1dbc12d440a84e96d0f1fcaa89b927493d70abe4,"2021-06-30 13:30:27.334","2021-06-30 13:30:36.650",Right,Westbound,1,1113,0,No
140,1e0d6dcfdd4092cc483578cf4974f9b437ddf911,"2021-06-30 09:14:09.125","2021-06-30 09:15:15.448",Straight,Eastbound,1,1113,1,No
141,1e146a0d2d37282ef44add273f7fd3a3a71d7d92,"2021-06-30 07:36:08.500","2021-06-30 07:36:17.766",Straight,Eastbound,1,1113,0,No
142,1e36f0a7697e849491fe2599590929c9cae19d71,"2021-06-30 09:14:27.654","2021-06-30 09:15:14.463",Straight,Eastbound,1,1113,1,No
143,1e61b50c71d9a5a528c76a132e26e03f0e946f20,"2021-06-30 09:57:19.340","2021-06-30 09:58:32.230",Left,Southbound,1,1113,1,No
144,1e740d2945107e9ee04ff8f471d8001639958d1a,"2021-06-30 07:01:00.305","2021-06-30 07:01:11.265",Straight,Westbound,1,1113,0,No
145,1e784ea64775e0eeabecc22ea4fbb9e16a6c4e1f,"2021-06-29 19:56:10.070","2021-06-29 19:56:21.809",Straight,Westbound,1,1113,0,No
146,1ea3d58d54deca52a64e21ce54c95a360d2fbb00,"2021-06-30 13:43:33.118","2021-06-30 13:44:38.389",Straight,Eastbound,1,1113,1,No
147,1ea71c53c669b4a39d891e75c2eca572c9b6ab0a,"2021-06-30 08:45:38.145","2021-06-30 08:46:26.561",Left,Southbound,1,1113,1,No
148,1eb2fce572b18e1ae8bc4ffc22b9937c7b856acb,"2021-06-29 17:04:45.092","2021-06-29 17:05:56.919",Left,Northbound,1,1113,1,No
149,1f4eef326301475517a8405715da7de881699ff1,"2021-06-30 03:19:16.127","2021-06-30 03:19:31.049",Right,Southbound,1,1113,0,No
150,1f70c497fd32d11ec7a40cb0f383ee15a611820f,"2021-06-29 18:58:13.750","2021-06-29 18:58:24.155",Right,Eastbound,1,1113,0,No
151,1fb078bf86f6d27fc83d2234d13c54db992218c4,"2021-06-30 11:50:51.118","2021-06-30 11:51:53.514",Straight,Westbound,1,1113,1,No
152,1fd68f73d3c6fdd9cf89ec0a57ad9e7030acb778,"2021-06-30 14:29:52.130","2021-06-30 14:30:13.508",Left,Eastbound,1,1113,0,No
153,1fe54658ba242ad19526b13f44faf1d0ba560881,"2021-06-30 05:55:00.203","2021-06-30 05:56:04.076",Right,Eastbound,1,1113,1,No
154,200bafe0cde96c40256ef28b6d33b9d4b5179cad,"2021-06-30 05:11:44.697","2021-06-30 05:11:52.348",Straight,Westbound,1,1113,0,No
155,2026a300518a97568a1ef4cd2864f5f697a3aed8,"2021-06-30 13:48:29.107","2021-06-30 13:48:39.494",Right,Westbound,1,1113,0,No
156,20310d9cf8e7a5b7ad3727a0624454704810547e,"2021-06-30 06:45:24.091","2021-06-30 06:45:49.950",Straight,Eastbound,1,1113,1,No
157,205ae728f6107ec51d192a203fce3f12085d19a9,"2021-06-30 08:41:52.603","2021-06-30 08:42:28.964",Straight,Eastbound,1,1113,1,No
158,20a76ef3a0708634b647b41141098ae565c51d87,"2021-06-30 04:01:08.687","2021-06-30 04:01:18.884",Straight,Southbound,1,1113,0,No
159,20a8feeb05630fa92d8f65f01cbf398f34e9dbf4,"2021-06-30 11:25:56.337","2021-06-30 11:27:25.950",Right,Westbound,1,1113,1,No
160,20b33ff0d14561cb9409c723e202f866764a7c0c,"2021-06-30 15:08:29.858","2021-06-30 15:10:28.073",Straight,Southbound,1,1113,1,No
161,20d866fa6b01644d8b7b9a188db7cf5967ee4915,"2021-06-30 15:32:21.684","2021-06-30 15:32:50.066",Straight,Eastbound,1,1113,1,No
162,214d05706b8b9145f6aaaf70e57c9f1b6aa431b2,"2021-06-30 15:53:44.659","2021-06-30 15:53:52.534",Straight,Eastbound,1,1113,0,No
163,215964434707035443b94b5466fae84a3b508756,"2021-06-30 06:36:17.751","2021-06-30 06:37:56.724",Right,Southbound,1,1113,1,No
164,218af53922a53f062aef3782d2ba3cd9685d44b7,"2021-06-30 12:28:03.206","2021-06-30 12:29:40.806",Straight,Westbound,1,1113,1,No
165,2199287d16de4287edb36ed09b391a50b631d6b0,"2021-06-30 13:38:58.448","2021-06-30 13:39:12.291",Straight,Westbound,1,1113,0,No
166,21a089cad83c67fec753660cefe28a22ae0e96a4,"2021-06-30 13:12:52.588","2021-06-30 13:14:12.651",Straight,Eastbound,1,1113,1,No
167,21e15188b709945644d81c500016b18597226529,"2021-06-29 19:38:11.831","2021-06-29 19:38:51.550",Straight,Eastbound,1,1113,1,No
168,2242d836472dacfec97da86ab957d614e83fb98a,"2021-06-30 15:34:44.565","2021-06-30 15:36:52.853",Left,Southbound,1,1113,1,No
169,224f1344cda1bd7f045877223482374462d09ae8,"2021-06-30 08:25:40.797","2021-06-30 08:26:00.290",Left,Northbound,1,1113,0,No
170,227cb40106140abe6351c15605eb2aaffa8be5c1,"2021-06-30 05:06:09.678","2021-06-30 05:06:19.093",Straight,Westbound,1,1113,0,No
171,22c4961afa598cf46133d4ba7a818300f423f9fd,"2021-06-30 12:12:07.931","2021-06-30 12:12:55.075",Left,Northbound,1,1113,1,No
172,22d1ddb0b0dc79d0efbfd93fc804487ab60294a6,"2021-06-30 05:08:41.558","2021-06-30 05:08:50.073",Straight,Eastbound,1,1113,0,No
173,2331cabb45ebc97265e0d26ef39401ae9ee00b51,"2021-06-30 10:59:07.634","2021-06-30 10:59:18.067",Straight,Northbound,1,1113,0,No
174,234d4a1e0cb801d1cec923fa68fb4d32548e5d05,"2021-06-30 08:40:40.200","2021-06-30 08:41:11.597",Straight,Northbound,1,1113,0,No
175,23ba53e5571fc41b915eacf24000f7e855c997f4,"2021-06-30 13:32:34.757","2021-06-30 13:32:48.430",Straight,Eastbound,1,1113,0,No
176,23d095a1b0f2061b2f91c11d4afc616acce51218,"2021-06-30 08:45:55.462","2021-06-30 08:46:10.726",Straight,Westbound,1,1113,0,No
177,2420cef9ae4daba462729568d6f5e54bfbb83350,"2021-06-30 04:29:04.316","2021-06-30 04:30:36.770",Straight,Northbound,1,1113,1,No
178,24691ac2b1289dc41a0522e62b50841157f0738a,"2021-06-30 11:47:20.684","2021-06-30 11:47:33.425",Straight,Northbound,1,1113,0,No
179,24910e01dd306eda72ce825d2607c1b56abffd94,"2021-06-30 10:20:19.246","2021-06-30 10:22:23.315",Left,Southbound,1,1113,1,No
